,Player Id,Name,Position,5Year,Completion Percentage,First Down Receptions,First Year,Fumbles,Games Played,HOF,Int Rate,Ints,Last Year,Longest Pass,Longest Reception,Longest Rushing Run,Pass Attempts Per Game,Passer Rating,Passes Attempted,Passes Completed,Passes Longer than 20 Yards,Passes Longer than 40 Yards,Passing Yards Per Attempt,Passing Yards Per Game,Passing Yards adj,Percentage of Rushing First Downs,Percentage of TDs per Attempts,Receiving TDs adj,Receiving Yards Per Game,Receiving Yards adj,Receptions,Receptions Longer than 20 Yards,Receptions Longer than 40 Yards,Rushing Attempts,Rushing Attempts Per Game,Rushing First Downs,Rushing More Than 20 Yards,Rushing More Than 40 Yards,Rushing TDs adj,Rushing Yards Per Game,Rushing Yards adj,SB Loss,SB Win,Sacked Yards Lost,Sacks,Seasons,TD Passes adj,Yards Per Carry,Yards Per Reception,Year,MVP,SB MVP,GWD,PGWD
1385,dougthomas/2503301,"Thomas, Doug",2,1990,0.0,9.0,1991,1.0,39.0,0,0.0,0.0,1993,0.0,50.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.4447308272056,22.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,13.34919564589189,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1992.0,0.0,0.0,0.0,0.0
1386,dougwellsandt/2503593,"Wellsandt, Doug",2,1990,0.0,0.0,1990,0.0,16.0,0,0.0,0.0,1990,0.0,20.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.93405631473777,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6406897216068788,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1990.0,0.0,0.0,0.0,0.0
1387,drewbrees/2504775,"Brees, Drew",0,2005,0.6663621831468372,2.0,2001,17.0,233.0,0,0.02511989038593286,220.0,2016,1158.0,71.0,207.0,37.587982832618025,96.29767070107333,8758.0,5836.0,829.0,158.0,7.548641242292761,283.7381974248927,74189.43351659572,0.24324324324324326,0.05309431377026719,1.1189189189189548,0.3133047210300429,80.39159220334537,7.0,2.0,0.0,407.0,1.7467811158798283,99.0,2.0,0.0,16.0,3.107296137339056,724.0,0.0,1.0,2547.0,358.0,16.0,574.3558282208745,1.778869778869779,0.0,2008.0,0.0,1.0,43.0,3.0
1388,drewcarter/2506068,"Carter, Drew",2,2005,0.0,46.0,2005,0.0,33.0,0,0.0,0.0,2007,0.0,131.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.951351351351638,0.0,1075.9258298995676,71.0,14.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2006.0,0.0,0.0,0.0,0.0
1389,drewdavis/2530575,"Davis, Drew",2,2010,0.0,11.0,2012,0.0,38.0,0,0.0,0.0,2014,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,256.0,16.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2013.0,0.0,0.0,0.0,0.0
1390,drewhaddad/2504239,"Haddad, Drew",2,2000,0.0,1.0,2002,0.0,2.0,0,0.0,0.0,2004,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.523141722108285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2003.0,0.0,0.0,0.0,0.0
1391,drewkaser/2555151,"Kaser, Drew",0,2015,0.0,0.0,2016,1.0,16.0,0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016.0,0.0,0.0,0.0,0.0
1392,drewpearson/2522932,"Pearson, Drew",2,1975,0.0,0.0,1973,0.0,156.0,0,0.0,2.0,1983,124.0,414.0,149.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,291.4180407371531,0.0,0.0,68.05479452054846,0.0,11568.369831498994,489.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,231.56061269146792,2.0,1.0,0.0,0.0,11.0,5.716088328075779,0.0,15.995910020449898,1978.0,0.0,0.0,0.0,0.0
1393,drewstanton/2495748,"Stanton, Drew",0,2010,0.532,0.0,2008,0.0,33.0,0,0.038,19.0,2016,257.0,0.0,57.0,0.0,66.29166666666667,500.0,266.0,47.0,10.0,6.33,0.0,3165.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,16.0,1.0,0.0,2.612244897959249,0.0,233.6517915451352,0.0,0.0,186.0,31.0,6.0,14.0,0.0,0.0,2012.0,0.0,0.0,3.0,0.0
1394,duaneallen/2508362,"Allen, Duane",2,1960,0.0,0.0,1961,0.0,49.0,0,0.0,0.0,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1607142857143575,0.0,315.77413883852563,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1964.0,0.0,0.0,0.0,0.0
1395,duanecarrell/2511142,"Carrell, Duane",0,1975,0.0,0.0,1974,0.0,47.0,0,0.0,0.0,1977,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,56.158684933722206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.377826404084754,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1976.0,0.0,0.0,0.0,0.0
1396,duanethomas/2527231,"Thomas, Duane",1,1970,0.0,0.0,1970,0.0,49.0,0,0.0,0.0,1974,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.955414012738924,0.0,469.9914842658655,38.0,0.0,0.0,453.0,0.0,0.0,0.0,0.0,36.821917808218394,0.0,3257.180336187695,2.0,0.0,0.0,0.0,4.0,0.0,4.498896247240618,0.0,1972.0,0.0,0.0,0.0,0.0
1397,duaneyoung/2503836,"Young, Duane",2,1990,0.0,21.0,1991,0.0,73.0,0,0.0,0.0,1998,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3208556149731674,0.0,468.4788211836631,38.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1994.0,0.0,0.0,0.0,0.0
1398,dujuanharris/2530690,"Harris, DuJuan",1,2010,0.0,11.0,2011,3.0,38.0,0,0.0,0.0,2016,0.0,104.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,244.0,21.0,3.0,1.0,145.0,0.0,29.0,5.0,1.0,2.612244897959249,0.0,647.2044930123463,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2014.0,0.0,0.0,0.0,0.0
1399,dukeabbruzzi/2508149,"Abbruzzi, Duke",2,1945,0.0,0.0,1946,0.0,3.0,0,0.0,0.0,1946,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,28.764900431694457,0.0,0.0,0.0,0.0,116.71246319921468,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,59.03361268811399,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1946.0,0.0,0.0,0.0,0.0
1400,dukecalhoun/2507852,"Calhoun, Duke",2,2010,0.0,0.0,2010,0.0,9.0,0,0.0,0.0,2010,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2010.0,0.0,0.0,0.0,0.0
1401,dukefergerson/2513944,"Fergerson, Duke",2,1975,0.0,0.0,1977,0.0,42.0,0,0.0,0.0,1980,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8356164383561855,0.0,803.0714418951616,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1978.0,0.0,0.0,0.0,0.0
1402,dukeiverson/2517208,"Iverson, Duke",2,1945,0.0,0.0,1947,0.0,24.0,0,0.0,0.0,1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.342492639842934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1949.0,0.0,0.0,0.0,0.0
1403,dukejohnson/2552461,"Johnson, Duke",2,2015,0.0,47.0,2015,3.0,32.0,0,0.0,0.0,2016,0.0,84.0,61.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.262295081967261,0.0,1160.5087523277748,114.0,16.0,1.0,177.0,0.0,36.0,4.0,0.0,1.4463276836158383,0.0,990.7935118984029,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2016.0,0.0,0.0,0.0,0.0
1404,durielharris/2515921,"Harris, Duriel",2,1980,0.0,0.0,1976,0.0,127.0,0,0.0,0.0,1985,0.0,486.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.037735849057498,0.0,6581.544145820578,302.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,36.19169495951894,2.0,0.0,0.0,0.0,11.0,0.0,0.0,16.73841059602649,1981.0,0.0,0.0,0.0,0.0
1405,dustincolquitt/2506438,"Colquitt, Dustin",0,2010,0.0,0.0,2005,2.0,190.0,0,0.0,0.0,2016,6.0,0.0,-3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.290870303452609,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2010.0,0.0,0.0,0.0,0.0
1406,dustinkeller/1074,"Keller, Dustin",2,2010,0.0,149.0,2008,2.0,72.0,0,0.0,0.0,2012,0.0,208.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2876.0,241.0,43.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.678697374722754,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.933609958506224,2010.0,0.0,0.0,0.0,0.0
1407,dwayneallen/2533046,"Allen, Dwayne",2,2010,0.0,84.0,2012,3.0,57.0,0,0.0,0.0,2016,0.0,145.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1451.0,126.0,21.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,6.581740606905218,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2014.0,0.0,0.0,0.0,0.0
1408,dwayneharris/2495159,"Harris, Dwayne",2,2010,0.0,36.0,2011,0.0,83.0,0,0.0,0.0,2016,0.0,167.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,827.0,70.0,10.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,27.42391919543841,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2014.0,0.0,0.0,0.0,0.0
1409,dwaynejarrett/2507172,"Jarrett, Dwayne",2,2005,0.0,23.0,2007,0.0,32.0,0,0.0,0.0,2010,0.0,98.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1189189189189548,0.0,471.33700634290165,35.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2008.0,0.0,0.0,0.0,0.0
1410,dwaynewashington/2556118,"Washington, Dwayne",1,2015,0.0,5.0,2016,0.0,12.0,0,0.0,0.0,2016,0.0,11.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.65605214152866,10.0,0.0,0.0,90.0,0.0,11.0,1.0,0.0,1.4463276836158383,0.0,356.25546900010414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016.0,0.0,0.0,0.0,0.0
1411,dwightharrison/2516000,"Harrison, Dwight",2,1975,0.0,0.0,1971,0.0,108.0,0,0.0,0.0,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8356164383561855,0.0,415.58577379841694,20.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,55.133479212254265,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1975.0,0.0,0.0,0.0,0.0
1412,dwightlee/2519268,"Lee, Dwight",1,1965,0.0,0.0,1968,0.0,13.0,0,0.0,0.0,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.910733065264374,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1968.0,0.0,0.0,0.0,0.0
1413,dwightscales/2524977,"Scales, Dwight",2,1980,0.0,0.0,1976,0.0,90.0,0,0.0,0.0,1984,0.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2075471698115,0.0,1458.2254091630164,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1980.0,0.0,0.0,0.0,0.0
1414,dwightwalker/2528087,"Walker, Dwight",2,1980,0.0,0.0,1982,0.0,38.0,0,0.0,1.0,1987,25.0,114.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,31.293432432882014,0.0,0.0,1.301886792452875,0.0,710.8848869669704,49.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,100.89805867502251,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1984.0,0.0,0.0,0.0,0.0
1415,eagleday/2512672,"Day, Eagle",0,1960,0.0,0.0,1959,0.0,16.0,0,0.0,2.0,1960,0.0,0.0,0.0,0.0,0.0,32.0,15.0,0.0,0.0,0.0,0.0,315.01409485926996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,43.14647422176037,0.0,0.0,77.0,0.0,2.0,0.0,0.0,0.0,1960.0,0.0,0.0,0.0,0.0
1416,earlbeecham/2509296,"Beecham, Earl",1,1985,0.0,0.0,1987,0.0,1.0,0,0.0,0.0,1987,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,24.860384805131094,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1987.0,0.0,0.0,0.0,0.0
1417,earlcampbell/2510969,"Campbell, Earl",1,1980,0.0,0.0,1978,0.0,115.0,1,0.0,1.0,1985,57.0,259.0,390.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,71.34902594697098,0.0,0.0,0.0,0.0,1049.4014998083849,121.0,0.0,0.0,2187.0,0.0,0.0,0.0,0.0,91.9611650485429,0.0,10316.826499521052,0.0,0.0,0.0,0.0,9.0,1.3634311512415025,4.3013260173754,0.0,1982.0,1.0,0.0,0.0,0.0
1418,earlcarr/2511122,"Carr, Earl",2,1975,0.0,0.0,1978,0.0,15.0,0,0.0,0.0,1979,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9579058633339286,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2251884269389837,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1978.0,0.0,0.0,0.0,0.0
1419,earldenny/2512806,"Denny, Earl",1,1965,0.0,0.0,1967,0.0,27.0,0,0.0,0.0,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.028085369625625,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1968.0,0.0,0.0,0.0,0.0
1420,earledwards/2513478,"Edwards, Earl",2,1970,0.0,0.0,1969,0.0,150.0,0,0.0,0.0,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5824629099860792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1974.0,0.0,0.0,0.0,0.0
1421,earlferrell/2513972,"Ferrell, Earl",1,1985,0.0,0.0,1982,0.0,110.0,0,0.0,0.0,1989,0.0,172.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.903225806451289,0.0,1960.9868840835766,186.0,0.0,0.0,685.0,0.0,0.0,0.0,0.0,32.33684210526221,0.0,3333.551598869851,0.0,0.0,0.0,0.0,8.0,0.0,4.306569343065694,0.0,1986.0,0.0,0.0,0.0,0.0
1422,earlgant/2514600,"Gant, Earl",1,1980,0.0,0.0,1979,0.0,20.0,0,0.0,0.0,1980,0.0,59.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.03579834691942,24.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,1.242718446601931,0.0,250.0517106294036,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1980.0,0.0,0.0,0.0,0.0
1423,earlthomas/2527232,"Thomas, Earl",2,1970,0.0,0.0,1971,0.0,71.0,0,0.0,1.0,1976,0.0,94.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.458598726114978,0.0,2612.646264387017,106.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,28.768030447192594,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1974.0,0.0,0.0,0.0,0.0
1424,earnestjackson/2517247,"Jackson, Earnest",1,1985,0.0,0.0,1983,0.0,81.0,0,0.0,0.0,1988,0.0,131.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.225806451612822,0.0,837.1534916695858,87.0,0.0,0.0,1059.0,0.0,0.0,0.0,0.0,29.64210526315702,0.0,4708.782885590058,0.0,0.0,0.0,0.0,6.0,0.0,3.9348441926345608,0.0,1986.0,0.0,0.0,0.0,0.0
1425,easonramson/2523728,"Ramson, Eason",2,1980,0.0,0.0,1978,0.0,85.0,0,0.0,0.0,1985,0.0,144.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.509433962264374,0.0,1279.8531939350403,104.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.870462261686985,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1981.0,0.0,0.0,0.0,0.0
1426,ebertvanburen/2527840,"Van Buren, Ebert",2,1950,0.0,0.0,1951,0.0,36.0,0,0.0,0.0,1953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0994152046791,4.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,142.38984621085947,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1952.0,0.0,0.0,0.0,0.0
1427,edbaker/2508870,"Baker, Ed",0,1970,0.0,0.0,1972,0.0,1.0,0,0.0,4.0,1972,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,87.33853689913762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.384015223596297,0.0,0.0,17.0,2.0,1.0,0.0,0.0,0.0,1972.0,0.0,0.0,0.0,0.0
1428,edbarker/2508995,"Barker, Ed",2,1950,0.0,0.0,1953,0.0,18.0,0,0.0,0.0,1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.133333333333299,0.0,1000.3725066089935,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1954.0,0.0,0.0,0.0,0.0
1429,edbeckman/2509283,"Beckman, Ed",2,1980,0.0,0.0,1977,0.0,107.0,0,0.0,0.0,1984,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.301886792452875,0.0,257.7934205484618,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1980.0,0.0,0.0,0.0,0.0
1430,edchampagne/2511331,"Champagne, Ed",2,1945,0.0,0.0,1947,0.0,39.0,0,0.0,0.0,1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6559999999999788,0.0,110.34632884289388,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1948.0,0.0,0.0,0.0,0.0
1431,edcherry/2511403,"Cherry, Ed",1,1935,0.0,0.0,1938,0.0,8.0,0,0.0,0.0,1939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,142.66934056859805,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1939.0,0.0,0.0,0.0,0.0
1432,edchlebek/2511445,"Chlebek, Ed",0,1960,0.0,0.0,1963,0.0,2.0,0,0.0,0.0,1963,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,8.118919970599741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1963.0,0.0,0.0,0.0,0.0
1433,edcifers/2511494,"Cifers, Ed",2,1945,0.0,0.0,1941,0.0,56.0,0,0.0,0.0,1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.967999999999936,0.0,846.6958693906665,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.352617824637306,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1945.0,0.0,0.0,0.0,0.0
1434,eddanowski/2512453,"Danowski, Ed",0,1935,0.4850863422291994,0.0,1934,0.0,71.0,0,0.06907378335949764,44.0,1941,0.0,0.0,0.0,0.0,58.05533751962324,637.0,309.0,0.0,0.0,5.992150706436421,0.0,20562.742666570863,0.0,0.058084772370486655,0.0,0.0,45.37148307105412,1.0,0.0,0.0,435.0,0.0,0.0,0.0,0.0,14.422535211267762,0.0,3486.482010145115,0.0,0.0,0.0,0.0,7.0,199.5357142857149,2.696551724137931,0.0,1937.0,0.0,0.0,0.0,0.0
1435,eddhargett/2515836,"Hargett, Edd",0,1970,0.4691075514874142,0.0,1969,0.0,49.0,0,0.02288329519450801,10.0,1973,0.0,0.0,0.0,0.0,66.03260869565216,437.0,205.0,0.0,0.0,6.240274599542334,0.0,5067.493406892517,0.0,0.02517162471395881,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.7534246575342092,0.0,73.5183000317144,0.0,0.0,163.0,22.0,5.0,22.220735785953387,0.0,0.0,1971.0,0.0,0.0,0.0,0.0
1436,eddickson/497224,"Dickson, Ed",2,2010,0.0,87.0,2010,1.0,108.0,0,0.0,0.0,2016,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1548.0,148.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,2013.0,0.0,0.0,0.0,0.0
1437,eddieallen/2508364,"Allen, Eddie",1,1945,0.0,0.0,1947,0.0,9.0,0,0.0,0.0,1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,36.32837703883938,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1947.0,0.0,0.0,0.0,0.0
1438,eddiebell/2509343,"Bell, Eddie",2,1970,0.0,0.0,1970,0.0,86.0,0,0.0,1.0,1976,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.821656050955696,0.0,2807.2892023153045,118.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.178686964795062,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1973.0,0.0,0.0,0.0,0.0
1439,eddiechavis/2511384,"Chavis, Eddie",2,1985,0.0,0.0,1987,0.0,3.0,0,0.0,0.0,1987,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.09003899325938,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1987.0,0.0,0.0,0.0,0.0
1440,eddiefoster/2514275,"Foster, Eddie",2,1975,0.0,0.0,1977,0.0,15.0,0,0.0,0.0,1979,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.62220978672855,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1978.0,0.0,0.0,0.0,0.0
1441,eddiegeorge/2500787,"George, Eddie",1,2000,0.0,106.0,1996,37.0,141.0,0,0.0,0.0,2004,0.0,228.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18219895287958116,0.0,10.837696335078775,0.0,2535.3669650122865,268.0,14.0,1.0,2865.0,0.0,522.0,37.0,4.0,80.59259259259414,0.0,10793.55992286532,1.0,0.0,0.0,0.0,9.0,0.0,3.644328097731239,8.309701492537313,2000.0,0.0,0.0,0.0,0.0
